student_id,cohort_year,species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,first_gen
25587,1051-52,Dwarf,bismuth,female,Nessa,Schemelight,Nessa Schemelight,18,academic,5,no_known_disabilities,False
25588,1051-52,Elf,holly,male,Thalion,Tomeflower,Thalion Tomeflower,18,academic,7,adhd,False
25589,1051-52,Elf,ash,male,Kaevan,Flameborn,Kaevan Flameborn,18,vocational,4,no_known_disabilities,True
25590,1051-52,Dwarf,alabaster,neuter,Lior,Softmarch,Lior Softmarch,18,academic,2,blind_or_visually_impaired,False
25591,1051-52,Elf,palm,female,Mirani,Shellmantle,Mirani Shellmantle,18,vocational,4,no_known_disabilities,False
25592,1051-52,Elf,yew,male,Qorundel,Thorncounsel,Qorundel Thorncounsel,18,academic,8,no_known_disabilities,False
25593,1051-52,Dwarf,obsidian,male,Edrien,Shadewarden,Edrien Shadewarden,18,academic,5,no_known_disabilities,False
25594,1051-52,Elf,yew,male,Eredor,Everjudged,Eredor Everjudged,18,academic,8,no_known_disabilities,False
25595,1051-52,Dwarf,slate,female,Tilna,Rulestone,Tilna Rulestone,18,vocational,3,blind_or_visually_impaired,False
25596,1051-52,Dwarf,sandstone,male,Ludo,Clayhaven,Ludo Clayhaven,18,vocational,1,no_known_disabilities,True
25597,1051-52,Dwarf,flint,female,Tilda,Cragburrow,Tilda Cragburrow,18,vocational,5,no_known_disabilities,True
25598,1051-52,Dwarf,flint,male,Jarn,Ironboot,Jarn Ironboot,18,no_qualifications,4,no_known_disabilities,True
25599,1051-52,Dwarf,flint,female,Enna,Quarryhook,Enna Quarryhook,18,vocational,2,no_known_disabilities,False
25600,1051-52,Dwarf,granite,female,Gilda,Graniteborn,Gilda Graniteborn,18,vocational,6,no_known_disabilities,False
25601,1051-52,Elf,palm,female,Ilara,Shoalspirit,Ilara Shoalspirit,18,vocational,2,"autistic_spectrum,other_neurodivergence",True
25602,1051-52,Elf,baobab,male,Virellan,Silkenroot,Virellan Silkenroot,18,academic,8,no_known_disabilities,False
25603,1051-52,Elf,baobab,female,Serenya,Palecrown,Serenya Palecrown,18,academic,8,no_known_disabilities,False
25604,1051-52,Elf,baobab,male,Toravel,Regalspore,Toravel Regalspore,18,vocational,8,no_known_disabilities,False
25605,1051-52,Dwarf,granite,male,Harvik,Bouldershield,Harvik Bouldershield,18,academic,3,no_known_disabilities,False
25606,1051-52,Dwarf,sandstone,neuter,Remi,Wayweaver,Remi Wayweaver,18,vocational,3,deaf_or_hearing_impaired,False
25607,1051-52,Elf,yew,male,Vaerion,Honorflame,Vaerion Honorflame,18,vocational,5,no_known_disabilities,True
25608,1051-52,Dwarf,slate,neuter,Deln,Steelmark,Deln Steelmark,18,academic,3,no_known_disabilities,True
25609,1051-52,Dwarf,flint,female,Grisel,Deepgrit,Grisel Deepgrit,18,vocational,2,"adhd,other_neurodivergence",True
25610,1051-52,Dwarf,sandstone,male,Ludo,Pathstitch,Ludo Pathstitch,18,academic,3,no_known_disabilities,True
25611,1051-52,Dwarf,malachite,female,Anra,Brighthaft,Anra Brighthaft,18,academic,6,deaf_or_hearing_impaired,False
25612,1051-52,Elf,palm,male,Jaro,Duneweaver,Jaro Duneweaver,18,no_qualifications,6,no_known_disabilities,True
25613,1051-52,Dwarf,slate,male,Jarn,Gridforge,Jarn Gridforge,18,academic,5,no_known_disabilities,True
25614,1051-52,Elf,ash,male,Varek,Thunderroot,Varek Thunderroot,18,academic,4,no_known_disabilities,True
25615,1051-52,Dwarf,sandstone,female,Kila,Wayweaver,Kila Wayweaver,18,vocational,4,no_known_disabilities,False
25616,1051-52,Elf,rowan,female,Liora,Leafchant,Liora Leafchant,18,academic,7,no_known_disabilities,False
25617,1051-52,Dwarf,alabaster,neuter,Braniel,Mirebind,Braniel Mirebind,18,vocational,3,no_known_disabilities,False
25618,1051-52,Dwarf,bismuth,female,Vilya,Spiralhex,Vilya Spiralhex,18,academic,7,no_known_disabilities,False
25619,1051-52,Elf,holly,male,Thalion,Dewscroll,Thalion Dewscroll,18,academic,8,no_known_disabilities,False
25620,1051-52,Elf,holly,female,Vanya,Memorybraid,Vanya Memorybraid,18,academic,6,no_known_disabilities,False
25621,1051-52,Elf,baobab,male,Thareon,Ceremleaf,Thareon Ceremleaf,18,academic,7,no_known_disabilities,False
25622,1051-52,Elf,yew,neuter,Saenil,Everjudged,Saenil Everjudged,18,academic,8,no_known_disabilities,False
25623,1051-52,Elf,baobab,female,Qiraen,Lumebastion,Qiraen Lumebastion,18,vocational,5,no_known_disabilities,False
25624,1051-52,Elf,holly,male,Thalion,Boundecho,Thalion Boundecho,18,academic,6,no_known_disabilities,False
25625,1051-52,Elf,holly,female,Meluin,Emberhymn,Meluin Emberhymn,18,vocational,8,no_known_disabilities,False
25626,1051-52,Dwarf,alabaster,male,Jonel,Bloomjoint,Jonel Bloomjoint,18,no_qualifications,2,other_neurodivergence,True
25627,1051-52,Elf,yew,female,Nyssra,Oathbarrow,Nyssra Oathbarrow,18,academic,3,no_known_disabilities,False
25628,1051-52,Elf,yew,male,Corviel,Tribunalshade,Corviel Tribunalshade,18,vocational,1,no_known_disabilities,True
25629,1051-52,Elf,holly,male,Caerel,Scrollwarden,Caerel Scrollwarden,18,academic,6,no_known_disabilities,False
25630,1051-52,Elf,ash,male,Kaelen,Ashmantle,Kaelen Ashmantle,18,no_qualifications,1,no_known_disabilities,True
25631,1051-52,Elf,ash,female,Syrris,Ashenline,Syrris Ashenline,18,academic,3,no_known_disabilities,True
25632,1051-52,Dwarf,flint,male,Bruk,Greymine,Bruk Greymine,18,no_qualifications,1,no_known_disabilities,True
25633,1051-52,Dwarf,alabaster,female,Hesta,Wallmantle,Hesta Wallmantle,18,vocational,2,requires_personal_care,False
25634,1051-52,Dwarf,sandstone,male,Larnel,Bridgeglen,Larnel Bridgeglen,18,academic,3,no_known_disabilities,True
25635,1051-52,Elf,yew,male,Thendrel,Thorncounsel,Thendrel Thorncounsel,18,academic,8,dyslexia,False
25636,1051-52,Dwarf,granite,female,Tilda,Deepmarrow,Tilda Deepmarrow,18,academic,8,no_known_disabilities,False
25637,1051-52,Dwarf,alabaster,female,Solva,Hopegrind,Solva Hopegrind,18,no_qualifications,6,deaf_or_hearing_impaired,False
25638,1051-52,Elf,palm,male,Orven,Breakwave,Orven Breakwave,18,vocational,3,no_known_disabilities,False
25639,1051-52,Dwarf,slate,female,Sela,Boltline,Sela Boltline,18,academic,3,"physical_disability,communication_difficulties",False
25640,1051-52,Elf,yew,female,Silrien,Duskthorn,Silrien Duskthorn,18,academic,7,physical_disability,False
25641,1051-52,Dwarf,malachite,male,Korrik,Glowhammer,Korrik Glowhammer,18,no_qualifications,3,deaf_or_hearing_impaired,True
25642,1051-52,Dwarf,slate,female,Tilna,Planeforge,Tilna Planeforge,18,academic,4,no_known_disabilities,False
25643,1051-52,Elf,ash,female,Sylra,Emberthorn,Sylra Emberthorn,21,academic,2,"autistic_spectrum,other_neurodivergence",False
25644,1051-52,Elf,holly,female,Aelrin,Inkweaver,Aelrin Inkweaver,18,no_qualifications,8,no_known_disabilities,False
25645,1051-52,Elf,rowan,female,Rhosen,Threadgrove,Rhosen Threadgrove,18,academic,8,no_known_disabilities,False
25646,1051-52,Elf,yew,neuter,Aluin,Yewmantle,Aluin Yewmantle,18,no_qualifications,5,no_known_disabilities,False
25647,1051-52,Dwarf,alabaster,female,Serra,Threadstone,Serra Threadstone,18,vocational,3,no_known_disabilities,False
25648,1051-52,Dwarf,bismuth,male,Calo,Gildspark,Calo Gildspark,18,academic,3,no_known_disabilities,False
25649,1051-52,Elf,palm,male,Drenel,Tidesong,Drenel Tidesong,18,no_qualifications,3,mental_health_disability,True
25650,1051-52,Elf,yew,male,Ilrian,Lawglimmer,Ilrian Lawglimmer,18,academic,8,no_known_disabilities,False
25651,1051-52,Dwarf,alabaster,neuter,Orien,Mosshearth,Orien Mosshearth,18,no_qualifications,3,no_known_disabilities,True
25652,1051-52,Elf,ash,male,Vareth,Blazewind,Vareth Blazewind,18,academic,6,no_known_disabilities,True
25653,1051-52,Elf,palm,female,Nyela,Reefgrace,Nyela Reefgrace,18,academic,3,no_known_disabilities,False
25654,1051-52,Dwarf,slate,male,Grevik,Rulestone,Grevik Rulestone,18,academic,3,wheelchair_user,False
25655,1051-52,Dwarf,flint,male,Storn,Pickshard,Storn Pickshard,18,vocational,4,no_known_disabilities,False
25656,1051-52,Elf,palm,female,Marra,Shoalspirit,Marra Shoalspirit,23,no_qualifications,1,no_known_disabilities,False
25657,1051-52,Elf,yew,female,Marenel,Thorncounsel,Marenel Thorncounsel,18,no_qualifications,8,no_known_disabilities,False
25658,1051-52,Dwarf,malachite,female,Thera,Ironloop,Thera Ironloop,18,no_qualifications,5,physical_disability,False
25659,1051-52,Elf,holly,female,Elira,Candletome,Elira Candletome,18,academic,6,no_known_disabilities,True
25660,1051-52,Dwarf,malachite,neuter,Kimmil,Alloycloak,Kimmil Alloycloak,18,academic,6,no_known_disabilities,False
25661,1051-52,Dwarf,malachite,female,Vuldra,Rivetbrow,Vuldra Rivetbrow,18,academic,5,no_known_disabilities,True
25662,1051-52,Elf,yew,male,Aerthorn,Barkscroll,Aerthorn Barkscroll,18,vocational,4,no_known_disabilities,True
25663,1051-52,Dwarf,bismuth,male,Calo,Thoughtcoil,Calo Thoughtcoil,18,academic,4,"physical_disability,autistic_spectrum",False
25664,1051-52,Elf,palm,male,Nahlor,Coralshade,Nahlor Coralshade,18,vocational,6,no_known_disabilities,True
25665,1051-52,Elf,yew,male,Eredor,Barkscroll,Eredor Barkscroll,18,academic,8,no_known_disabilities,False
25666,1051-52,Dwarf,sandstone,male,Calrik,Sandspire,Calrik Sandspire,18,vocational,5,"autistic_spectrum,adhd",False
25667,1051-52,Elf,ash,female,Saelith,Thunderroot,Saelith Thunderroot,18,academic,1,no_known_disabilities,True
25668,1051-52,Dwarf,malachite,female,Bronna,Deepforge,Bronna Deepforge,18,academic,7,communication_difficulties,False
25669,1051-52,Dwarf,malachite,male,Meldrak,Glowhammer,Meldrak Glowhammer,23,academic,6,autistic_spectrum,True
25670,1051-52,Elf,rowan,male,Neren,Cloudwhistle,Neren Cloudwhistle,18,academic,7,specific_learning_disability,False
25671,1051-52,Elf,yew,male,Oloran,Sealbough,Oloran Sealbough,18,academic,6,other_neurodivergence,False
25672,1051-52,Dwarf,sandstone,female,Enna,Rambleforge,Enna Rambleforge,18,academic,2,no_known_disabilities,False
25673,1051-52,Elf,holly,female,Sirella,Quietscribe,Sirella Quietscribe,18,no_qualifications,7,no_known_disabilities,False
25674,1051-52,Elf,palm,male,Nahlor,Reefgrace,Nahlor Reefgrace,18,academic,3,physical_disability,False
25675,1051-52,Elf,holly,female,Lirien,Candletome,Lirien Candletome,18,academic,6,no_known_disabilities,False
25676,1051-52,Elf,baobab,male,Taelon,Crownweaver,Taelon Crownweaver,18,academic,6,no_known_disabilities,False
25677,1051-52,Elf,baobab,male,Taelon,Goldmantle,Taelon Goldmantle,18,academic,7,blind_or_visually_impaired,False
25678,1051-52,Dwarf,flint,female,Brena,Oregrind,Brena Oregrind,18,no_qualifications,1,no_known_disabilities,True
25679,1051-52,Elf,yew,female,Marenel,Vowroot,Marenel Vowroot,18,academic,7,no_known_disabilities,False
25680,1051-52,Elf,holly,female,Elenna,Lorebloom,Elenna Lorebloom,18,academic,6,no_known_disabilities,False
25681,1051-52,Elf,yew,male,Qorundel,Honorflame,Qorundel Honorflame,18,academic,7,no_known_disabilities,False
25682,1051-52,Dwarf,bismuth,female,Tirra,Glimmerlock,Tirra Glimmerlock,18,academic,5,no_known_disabilities,False
25683,1051-52,Dwarf,granite,male,Varnok,Rockward,Varnok Rockward,18,academic,6,no_known_disabilities,False
25684,1051-52,Dwarf,sandstone,male,Davi,Wayweaver,Davi Wayweaver,18,vocational,2,no_known_disabilities,False
25685,1051-52,Elf,baobab,male,Taelon,Hushbough,Taelon Hushbough,18,academic,7,no_known_disabilities,True
25686,1051-52,Elf,holly,male,Erthon,Shardlumen,Erthon Shardlumen,18,academic,7,communication_difficulties,False
25687,1051-52,Dwarf,malachite,female,Grelka,Rockmantle,Grelka Rockmantle,19,academic,8,no_known_disabilities,False
25688,1051-52,Elf,rowan,female,Lyselle,Brambletale,Lyselle Brambletale,18,academic,1,no_known_disabilities,True
25689,1051-52,Dwarf,granite,male,Hrogar,Rockward,Hrogar Rockward,18,academic,7,physical_disability,False
25690,1051-52,Elf,rowan,female,Rhialla,Nightfern,Rhialla Nightfern,18,vocational,1,no_known_disabilities,False
25691,1051-52,Dwarf,sandstone,female,Jessa,Bridgeglen,Jessa Bridgeglen,18,academic,4,mental_health_disability,True
25692,1051-52,Elf,palm,neuter,Solen,Coralshade,Solen Coralshade,18,vocational,6,adhd,False
25693,1051-52,Elf,palm,female,Liora,Gullsigh,Liora Gullsigh,18,vocational,5,no_known_disabilities,False
25694,1051-52,Dwarf,sandstone,male,Elbin,Cartvale,Elbin Cartvale,18,vocational,4,no_known_disabilities,True
25695,1051-52,Elf,baobab,male,Cyranor,Silkenroot,Cyranor Silkenroot,18,vocational,7,no_known_disabilities,False
25696,1051-52,Dwarf,sandstone,female,Mira,Pathstitch,Mira Pathstitch,18,vocational,5,no_known_disabilities,False
25697,1051-52,Dwarf,sandstone,male,Kelwin,Farbind,Kelwin Farbind,18,vocational,4,physical_disability,False
25698,1051-52,Elf,rowan,neuter,Caelan,Songroot,Caelan Songroot,18,vocational,5,no_known_disabilities,False
25699,1051-52,Dwarf,malachite,female,Elda,Orevein,Elda Orevein,18,no_qualifications,5,adhd,False
25700,1051-52,Dwarf,bismuth,female,Thessa,Thoughtcoil,Thessa Thoughtcoil,18,academic,7,no_known_disabilities,False
25701,1051-52,Elf,baobab,male,Thareon,Palecrown,Thareon Palecrown,22,academic,7,no_known_disabilities,False
25702,1051-52,Elf,baobab,male,Vaeren,Myrrowane,Vaeren Myrrowane,18,academic,8,no_known_disabilities,False
25703,1051-52,Elf,palm,female,Nyela,Tidesong,Nyela Tidesong,18,academic,2,adhd,True
25704,1051-52,Dwarf,slate,female,Idria,Rulestone,Idria Rulestone,18,academic,4,no_known_disabilities,True
25705,1051-52,Dwarf,sandstone,female,Velna,Guildmark,Velna Guildmark,18,vocational,5,specific_learning_disability,False
25706,1051-52,Elf,yew,female,Saelith,Loreshadow,Saelith Loreshadow,18,vocational,6,dyslexia,False
25707,1051-52,Dwarf,slate,female,Sela,Greylatch,Sela Greylatch,18,academic,5,mental_health_disability,False
25708,1051-52,Elf,palm,male,Vaelo,Coralshade,Vaelo Coralshade,18,academic,3,no_known_disabilities,False
25709,1051-52,Elf,holly,male,Caerel,Candletome,Caerel Candletome,18,no_qualifications,3,deaf_or_hearing_impaired,False
25710,1051-52,Elf,yew,female,Virella,Gravethorn,Virella Gravethorn,18,academic,8,adhd,False
25711,1051-52,Elf,holly,female,Neria,Glossfeather,Neria Glossfeather,18,no_qualifications,6,no_known_disabilities,False
25712,1051-52,Elf,holly,male,Halion,Inkweaver,Halion Inkweaver,18,vocational,7,no_known_disabilities,True
25713,1051-52,Elf,rowan,male,Neren,Windpoem,Neren Windpoem,18,academic,6,no_known_disabilities,False
25714,1051-52,Dwarf,sandstone,male,Tonvik,Bridgeglen,Tonvik Bridgeglen,18,vocational,1,no_known_disabilities,True
25715,1051-52,Dwarf,alabaster,male,Edrik,Softmarch,Edrik Softmarch,18,academic,4,dyslexia,False
25716,1051-52,Dwarf,flint,female,Marnie,Cragburrow,Marnie Cragburrow,18,no_qualifications,1,deaf_or_hearing_impaired,True
25717,1051-52,Dwarf,alabaster,female,Vara,Wallmantle,Vara Wallmantle,18,academic,1,no_known_disabilities,False
25718,1051-52,Elf,baobab,male,Olyrion,Highbark,Olyrion Highbark,18,academic,8,no_known_disabilities,False
25719,1051-52,Dwarf,flint,female,Erla,Flintroot,Erla Flintroot,18,vocational,3,no_known_disabilities,False
25720,1051-52,Elf,holly,neuter,Arlin,Ritualthorn,Arlin Ritualthorn,18,academic,4,mental_health_disability,True
25721,1051-52,Elf,baobab,male,Cyranor,Venerationbloom,Cyranor Venerationbloom,18,academic,5,blind_or_visually_impaired,False
25722,1051-52,Dwarf,bismuth,male,Calo,Colorpulse,Calo Colorpulse,18,academic,3,no_known_disabilities,True
25723,1051-52,Dwarf,sandstone,male,Korran,Hillbanner,Korran Hillbanner,19,no_qualifications,6,no_known_disabilities,True
25724,1051-52,Elf,holly,female,Elira,Greenquill,Elira Greenquill,18,academic,8,no_known_disabilities,False
25725,1051-52,Dwarf,flint,male,Durgan,Gravelhack,Durgan Gravelhack,18,no_qualifications,5,"autistic_spectrum,deaf_or_hearing_impaired",False
25726,1051-52,Dwarf,flint,female,Marnie,Tunnelbrace,Marnie Tunnelbrace,18,no_qualifications,4,dyslexia,True
25727,1051-52,Elf,holly,female,Thessa,Quietscribe,Thessa Quietscribe,18,academic,8,no_known_disabilities,False
25728,1051-52,Dwarf,granite,female,Kelda,Keepwright,Kelda Keepwright,18,academic,7,no_known_disabilities,False
25729,1051-52,Elf,yew,male,Thendrel,Thorncounsel,Thendrel Thorncounsel,18,academic,5,no_known_disabilities,False
25730,1051-52,Dwarf,obsidian,male,Zareth,Palechant,Zareth Palechant,18,academic,3,specific_learning_disability,True
25731,1051-52,Dwarf,malachite,female,Tilda,Weldspark,Tilda Weldspark,18,vocational,5,no_known_disabilities,True
25732,1051-52,Elf,rowan,neuter,Faelen,Cloudwhistle,Faelen Cloudwhistle,18,vocational,5,no_known_disabilities,True
25733,1051-52,Dwarf,sandstone,male,Calrik,Stonebroker,Calrik Stonebroker,18,academic,1,adhd,True
25734,1051-52,Dwarf,granite,male,Keldrak,Ironroot,Keldrak Ironroot,18,no_qualifications,5,mental_health_disability,False
25735,1051-52,Dwarf,alabaster,female,Merra,Greyfold,Merra Greyfold,18,vocational,4,mental_health_disability,False
25736,1051-52,Elf,rowan,female,Arilith,Threadgrove,Arilith Threadgrove,18,vocational,5,no_known_disabilities,True
25737,1051-52,Elf,ash,male,Kaevan,Smokeveil,Kaevan Smokeveil,18,vocational,2,no_known_disabilities,True
25738,1051-52,Dwarf,slate,neuter,Lorn,Chalklace,Lorn Chalklace,18,academic,5,no_known_disabilities,False
25739,1051-52,Dwarf,slate,male,Brondel,Scalejoint,Brondel Scalejoint,18,vocational,3,no_known_disabilities,True
25740,1051-52,Elf,ash,male,Kaelen,Flameborn,Kaelen Flameborn,18,academic,7,no_known_disabilities,False
25741,1051-52,Dwarf,alabaster,male,Jemin,Kindgrip,Jemin Kindgrip,18,vocational,2,"mental_health_disability,deaf_or_hearing_impaired",False
25742,1051-52,Dwarf,flint,female,Tanni,Coaljaw,Tanni Coaljaw,18,no_qualifications,1,"physical_disability,communication_difficulties",False
25743,1051-52,Dwarf,flint,neuter,Doni,Rockcleave,Doni Rockcleave,18,vocational,4,no_known_disabilities,False
25744,1051-52,Elf,ash,neuter,Talien,Ashmantle,Talien Ashmantle,18,no_qualifications,1,no_known_disabilities,True
25745,1051-52,Dwarf,bismuth,female,Thessa,Thoughtcoil,Thessa Thoughtcoil,18,academic,5,no_known_disabilities,False
25746,1051-52,Elf,holly,male,Ferion,Greenquill,Ferion Greenquill,18,academic,2,no_known_disabilities,False
25747,1051-52,Dwarf,granite,female,Gilda,Stormhall,Gilda Stormhall,18,academic,7,no_known_disabilities,False
25748,1051-52,Elf,holly,female,Lirien,Tomeflower,Lirien Tomeflower,18,vocational,8,no_known_disabilities,False
25749,1051-52,Dwarf,granite,female,Tilda,Bastionhold,Tilda Bastionhold,18,academic,4,no_known_disabilities,False
25750,1051-52,Dwarf,malachite,female,Urda,Emberthread,Urda Emberthread,18,no_qualifications,7,"adhd,other_neurodivergence,blind_or_visually_impaired",False
25751,1051-52,Dwarf,flint,female,Erla,Ironclout,Erla Ironclout,18,vocational,4,mental_health_disability,True
25752,1051-52,Elf,rowan,male,Thairon,Starpetal,Thairon Starpetal,18,academic,8,no_known_disabilities,False
25753,1051-52,Dwarf,alabaster,neuter,Braniel,Softmarch,Braniel Softmarch,18,vocational,5,adhd,False
25754,1051-52,Elf,rowan,female,Arilith,Nightfern,Arilith Nightfern,18,academic,4,no_known_disabilities,False
25755,1051-52,Dwarf,granite,male,Krorik,Cragshield,Krorik Cragshield,18,academic,4,no_known_disabilities,False
25756,1051-52,Dwarf,malachite,female,Tilda,Ironcoil,Tilda Ironcoil,18,academic,7,no_known_disabilities,True
25757,1051-52,Elf,rowan,male,Neren,Nightfern,Neren Nightfern,18,no_qualifications,2,"autistic_spectrum,adhd",True
25758,1051-52,Dwarf,bismuth,neuter,Rem,Glimmerlock,Rem Glimmerlock,23,academic,7,no_known_disabilities,False
25759,1051-52,Elf,ash,male,Rhaelan,Firestride,Rhaelan Firestride,18,vocational,8,no_known_disabilities,False
25760,1051-52,Elf,yew,female,Virella,Remembrace,Virella Remembrace,18,academic,8,no_known_disabilities,False
25761,1051-52,Dwarf,slate,neuter,Bren,Steelmark,Bren Steelmark,18,academic,4,adhd,False
25762,1051-52,Dwarf,sandstone,female,Mirra,Loamthread,Mirra Loamthread,18,academic,5,no_known_disabilities,False
25763,1051-52,Dwarf,bismuth,male,Ossel,Ironglint,Ossel Ironglint,18,academic,3,no_known_disabilities,False
25764,1051-52,Elf,yew,female,Nethira,Everjudged,Nethira Everjudged,18,academic,7,no_known_disabilities,False
25765,1051-52,Elf,rowan,male,Coren,Brambletale,Coren Brambletale,18,vocational,3,no_known_disabilities,True
25766,1051-52,Dwarf,slate,male,Brondel,Boltline,Brondel Boltline,18,academic,4,no_known_disabilities,True
25767,1051-52,Dwarf,granite,female,Astri,Dourstone,Astri Dourstone,18,academic,3,no_known_disabilities,False
25768,1051-52,Dwarf,slate,neuter,Peln,Pencildraw,Peln Pencildraw,18,vocational,5,mental_health_disability,True
25769,1051-52,Dwarf,slate,male,Brondel,Quarryscribe,Brondel Quarryscribe,24,academic,7,blind_or_visually_impaired,False
25770,1051-52,Elf,rowan,female,Rhosen,Moondrift,Rhosen Moondrift,18,no_qualifications,4,no_known_disabilities,True
25771,1051-52,Elf,holly,neuter,Ysil,Ritualthorn,Ysil Ritualthorn,18,vocational,4,"autistic_spectrum,adhd",False
25772,1051-52,Dwarf,malachite,male,Ulgar,Deepforge,Ulgar Deepforge,18,vocational,3,no_known_disabilities,True
25773,1051-52,Dwarf,slate,female,Ilka,Steelmark,Ilka Steelmark,18,academic,5,dyslexia,False
25774,1051-52,Elf,holly,female,Aelrin,Greenquill,Aelrin Greenquill,18,academic,2,physical_disability,True
25775,1051-52,Elf,holly,female,Ysilwen,Birchquorum,Ysilwen Birchquorum,18,vocational,3,blind_or_visually_impaired,False
25776,1051-52,Dwarf,slate,neuter,Mern,Scrivenstone,Mern Scrivenstone,18,vocational,1,blind_or_visually_impaired,True
25777,1051-52,Elf,holly,male,Emroth,Candletome,Emroth Candletome,18,academic,4,"mental_health_disability,specific_learning_disability",True
25778,1051-52,Elf,yew,male,Eredor,Boughwitness,Eredor Boughwitness,18,vocational,8,mental_health_disability,False
25779,1051-52,Dwarf,flint,neuter,Doni,Tunnelbrace,Doni Tunnelbrace,18,vocational,3,no_known_disabilities,True
25780,1051-52,Elf,holly,female,Lirien,Greenquill,Lirien Greenquill,18,academic,6,no_known_disabilities,True
25781,1051-52,Dwarf,alabaster,male,Jonel,Raincoat,Jonel Raincoat,18,no_qualifications,1,no_known_disabilities,False
25782,1051-52,Dwarf,flint,neuter,Doni,Tunnelbrace,Doni Tunnelbrace,18,vocational,2,"autistic_spectrum,adhd,dyslexia",True
25783,1051-52,Dwarf,bismuth,female,Thessa,Bloomshard,Thessa Bloomshard,18,academic,5,no_known_disabilities,True
25784,1051-52,Elf,yew,male,Aerthorn,Deeppledge,Aerthorn Deeppledge,18,vocational,5,no_known_disabilities,False
25785,1051-52,Dwarf,slate,male,Elrek,Gridforge,Elrek Gridforge,18,vocational,3,no_known_disabilities,True
25786,1051-52,Elf,ash,female,Maelis,Ashenline,Maelis Ashenline,18,academic,3,no_known_disabilities,False
25787,1051-52,Elf,holly,female,Lirien,Boughchant,Lirien Boughchant,18,academic,8,no_known_disabilities,False
25788,1051-52,Elf,ash,male,Corven,Ashenline,Corven Ashenline,18,no_qualifications,6,no_known_disabilities,True
25789,1051-52,Dwarf,alabaster,male,Vask,Claymantle,Vask Claymantle,18,no_qualifications,2,no_known_disabilities,True
25790,1051-52,Dwarf,alabaster,male,Jonel,Hearthbind,Jonel Hearthbind,18,vocational,2,adhd,False
25791,1051-52,Dwarf,alabaster,female,Vara,Softmarch,Vara Softmarch,18,no_qualifications,2,"mental_health_disability,communication_difficulties",True
25792,1051-52,Dwarf,malachite,male,Bolvik,Rockmantle,Bolvik Rockmantle,18,academic,5,no_known_disabilities,True
25793,1051-52,Elf,holly,male,Caerel,Tomeflower,Caerel Tomeflower,18,academic,6,no_known_disabilities,False
25794,1051-52,Elf,ash,female,Saelith,Flameborn,Saelith Flameborn,18,vocational,6,no_known_disabilities,True
25795,1051-52,Dwarf,slate,female,Nira,Greylatch,Nira Greylatch,18,academic,6,mental_health_disability,False
25796,1051-52,Dwarf,alabaster,female,Calla,Homehewer,Calla Homehewer,18,vocational,1,no_known_disabilities,True
25797,1051-52,Dwarf,alabaster,neuter,Lomel,Hopegrind,Lomel Hopegrind,18,academic,3,no_known_disabilities,False
25798,1051-52,Elf,yew,male,Vaerion,Thorncounsel,Vaerion Thorncounsel,18,academic,6,no_known_disabilities,False
25799,1051-52,Elf,yew,female,Ithira,Deeppledge,Ithira Deeppledge,23,academic,4,no_known_disabilities,False
25800,1051-52,Dwarf,alabaster,male,Brenik,Kindgrip,Brenik Kindgrip,18,vocational,1,no_known_disabilities,True
25801,1051-52,Elf,baobab,female,Serenya,Ironlace,Serenya Ironlace,18,academic,8,no_known_disabilities,False
25802,1051-52,Dwarf,slate,female,Tilna,Steelmark,Tilna Steelmark,18,academic,5,no_known_disabilities,False
25803,1051-52,Dwarf,slate,male,Tarn,Planeforge,Tarn Planeforge,18,academic,6,no_known_disabilities,False
25804,1051-52,Dwarf,flint,female,Tilda,Oregrind,Tilda Oregrind,18,no_qualifications,1,no_known_disabilities,True
25805,1051-52,Dwarf,flint,male,Bruk,Shardback,Bruk Shardback,18,no_qualifications,2,no_known_disabilities,True
25806,1051-52,Dwarf,flint,female,Inna,Coaljaw,Inna Coaljaw,18,vocational,1,physical_disability,True
25807,1051-52,Dwarf,granite,male,Thurn,Hearthstone,Thurn Hearthstone,18,academic,3,no_known_disabilities,False
25808,1051-52,Dwarf,flint,female,Erla,Cragburrow,Erla Cragburrow,18,academic,2,"mental_health_disability,adhd",True
25809,1051-52,Dwarf,slate,neuter,Lorn,Edgefitter,Lorn Edgefitter,18,academic,8,no_known_disabilities,False
25810,1051-52,Dwarf,flint,male,Jarn,Pickface,Jarn Pickface,18,no_qualifications,3,no_known_disabilities,False
25811,1051-52,Dwarf,slate,male,Korrik,Sealnotch,Korrik Sealnotch,18,academic,6,no_known_disabilities,False
25812,1051-52,Dwarf,flint,female,Elska,Masonflare,Elska Masonflare,18,vocational,1,"mental_health_disability,autistic_spectrum,deaf_or_hearing_impaired",False
25813,1051-52,Dwarf,alabaster,female,Tilda,Kinscuttle,Tilda Kinscuttle,18,no_qualifications,3,physical_disability,True
25814,1051-52,Dwarf,sandstone,neuter,Sylen,Bargestone,Sylen Bargestone,18,no_qualifications,8,no_known_disabilities,False
25815,1051-52,Elf,holly,male,Ollir,Scrollwarden,Ollir Scrollwarden,18,academic,5,no_known_disabilities,False
25816,1051-52,Dwarf,slate,female,Vessa,Rulestone,Vessa Rulestone,18,vocational,2,no_known_disabilities,False
